@IP,IOH,INB,IRF,IBS,IPARA [MA]  vs t@
X,IP,IOH,INB,IRF,IBS,IPARA
 0.8960000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.8962000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.8964000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.8966000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.8968000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.8970000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.8972000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.8974000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.8976000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.8978000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.8980000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.8982000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.8984000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.8986000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.8988000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.8990000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.8992000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.8994000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.8996000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.8998000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9000000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9002000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9004000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9006000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9008000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9010000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9012000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9014000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9016000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9018000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9020000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9022000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9024000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9026000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9028000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9030000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9032000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9034000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9036000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9038000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9040000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9042000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9044000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9046000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9048000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9050000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9052000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9054000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9056000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9058000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9060000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9062000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9064000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9066000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9068000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9070000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9072000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9074000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9076000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9078000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9080000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9082000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9084000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9086000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9088000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9090000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9092000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9094000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9096000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9098000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9100000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9102000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9104000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9106000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9108000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9110000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9112000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9114000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9116000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9118000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9120000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9122000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9124000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9126000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9128000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9130000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9132000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9134000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9136000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9138000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9140000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9142000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9144000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9146000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9148000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9150000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9152000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9154000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9156000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9158000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9160000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9162000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9164000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9166000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9168000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9170000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9172000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9174000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9176000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9178000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9180000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9182000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9184000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9186000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9188000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9190000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9192000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9194000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9196000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9198000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9200000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9202000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9204000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9206000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9208000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9210000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9212000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9214000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9216000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9218000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9220000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9222000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9224000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9226000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9228000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9230000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9232000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9234000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9236000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9238000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9240000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9242000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9244000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9246000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9248000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9250000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9252000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9254000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9256000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9258000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9260000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9262000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9264000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9266000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9268000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9270000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9272000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9274000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9276000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9278000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9280000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9282000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9284000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9286000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9288000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9290000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9292000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9294000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9296000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9298000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9300000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9302000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9304000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9306000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9308000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9310000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9312000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9314000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9316000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9318000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9320000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9322000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9324000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9326000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9328000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9330000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9332000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9334000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9336000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9338000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9340000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9342000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9344000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9346000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9348000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
 0.9350000E+02, 0.1399702E+02, 0.9574616E+01, 0.1770355E+01, 0.2227836E+00, 0.2124844E+01, 0.1369260E+02,
