Z_m / R_m,  0.35000000E+01,  0.35671875E+01,  0.36343751E+01,  0.37015624E+01,  0.37687500E+01,  0.38359375E+01,  0.39031250E+01,  0.39703126E+01,  0.40374999E+01,  0.41046877E+01,  0.41718750E+01,  0.42390623E+01,  0.43062501E+01,  0.43734374E+01,  0.44406252E+01,  0.45078125E+01,  0.45749998E+01,  0.46421876E+01,  0.47093749E+01,  0.47765627E+01,  0.48437500E+01,  0.49109373E+01,  0.49781251E+01,  0.50453124E+01,  0.51125002E+01,  0.51796875E+01,  0.52468748E+01,  0.53140626E+01,  0.53812499E+01,  0.54484377E+01,  0.55156250E+01,  0.55828123E+01,  0.56500001E+01,  0.57171874E+01,  0.57843752E+01,  0.58515625E+01,  0.59187498E+01,  0.59859376E+01,  0.60531249E+01,  0.61203127E+01,  0.61875000E+01,  0.62546873E+01,  0.63218751E+01,  0.63890624E+01,  0.64562502E+01,  0.65234375E+01,  0.65906248E+01,  0.66578126E+01,  0.67249999E+01,  0.67921877E+01,  0.68593750E+01,  0.69265623E+01,  0.69937501E+01,  0.70609374E+01,  0.71281252E+01,  0.71953125E+01,  0.72624998E+01,  0.73296876E+01,  0.73968749E+01,  0.74640627E+01,  0.75312500E+01,  0.75984373E+01,  0.76656251E+01,  0.77328124E+01,  0.78000002E+01,  0.78671875E+01,  0.79343748E+01,  0.80015621E+01,  0.80687504E+01,  0.81359377E+01,  0.82031250E+01,  0.82703123E+01,  0.83374996E+01,  0.84046879E+01,  0.84718752E+01,  0.85390625E+01,  0.86062498E+01,  0.86734371E+01,  0.87406254E+01,  0.88078127E+01,  0.88750000E+01,  0.89421873E+01,  0.90093746E+01,  0.90765629E+01,  0.91437502E+01,  0.92109375E+01,  0.92781248E+01,  0.93453121E+01,  0.94125004E+01,  0.94796877E+01,  0.95468750E+01,  0.96140623E+01,  0.96812496E+01,  0.97484379E+01,  0.98156252E+01,  0.98828125E+01,  0.99499998E+01,  0.10017187E+02,  0.10084375E+02,  0.10151563E+02,  0.10218750E+02,  0.10285937E+02,  0.10353125E+02,  0.10420313E+02,  0.10487500E+02,  0.10554688E+02,  0.10621875E+02,  0.10689062E+02,  0.10756250E+02,  0.10823438E+02,  0.10890625E+02,  0.10957812E+02,  0.11025000E+02,  0.11092188E+02,  0.11159375E+02,  0.11226562E+02,  0.11293750E+02,  0.11360937E+02,  0.11428125E+02,  0.11495313E+02,  0.11562500E+02,  0.11629687E+02,  0.11696875E+02,  0.11764063E+02,  0.11831250E+02,  0.11898438E+02,  0.11965625E+02,  0.12032812E+02,  0.12100000E+02
 -0.80000000E+01,  0.53147049E+02,  0.55450047E+02,  0.57896111E+02,  0.60457188E+02,  0.63103069E+02,  0.65801323E+02,  0.68517471E+02,  0.71215210E+02,  0.73856918E+02,  0.76404259E+02,  0.78818878E+02,  0.81063309E+02,  0.83101753E+02,  0.84900978E+02,  0.86431084E+02,  0.87666229E+02,  0.88585251E+02,  0.89172104E+02,  0.89416298E+02,  0.89313004E+02,  0.88863220E+02,  0.88073616E+02,  0.86956223E+02,  0.85528038E+02,  0.83810333E+02,  0.81827896E+02,  0.79608116E+02,  0.77180069E+02,  0.74573578E+02,  0.71818291E+02,  0.68943054E+02,  0.65975204E+02,  0.62940197E+02,  0.59861351E+02,  0.56759712E+02,  0.53654060E+02,  0.50561054E+02,  0.47495331E+02,  0.44469776E+02,  0.41495682E+02,  0.38583012E+02,  0.35740574E+02,  0.32976177E+02,  0.30296799E+02,  0.27708719E+02,  0.25217533E+02,  0.22828255E+02,  0.20545322E+02,  0.18372585E+02,  0.16313313E+02,  0.14370144E+02,  0.12545060E+02,  0.10839367E+02,  0.92536306E+01,  0.77876921E+01,  0.64406047E+01,  0.52107158E+01,  0.40955939E+01,  0.30921128E+01,  0.21964908E+01,  0.14043617E+01,  0.71082002E+00,  0.11054863E+00, -0.40210578E+00, -0.83302748E+00, -0.11882316E+01, -0.14737645E+01, -0.16956093E+01, -0.18596116E+01, -0.19713989E+01, -0.20363300E+01, -0.20594454E+01, -0.20454378E+01, -0.19986329E+01, -0.19229783E+01, -0.18220481E+01, -0.16990452E+01, -0.15568217E+01, -0.13978950E+01, -0.12244675E+01, -0.10384555E+01, -0.84150732E+00, -0.63503355E+00, -0.42022708E+00, -0.19808768E+00,  0.30556960E-01,  0.26503125E+00,  0.50479370E+00,  0.74941874E+00,  0.99858606E+00,  0.12520585E+01,  0.15096812E+01,  0.17713618E+01,  0.20370662E+01,  0.23068116E+01,  0.25806520E+01,  0.28586819E+01,  0.31410258E+01,  0.34278326E+01,  0.37192757E+01,  0.40155482E+01,  0.43168602E+01,  0.46234379E+01,  0.49355192E+01,  0.52533560E+01,  0.55772119E+01,  0.59073601E+01,  0.62440872E+01,  0.65876875E+01,  0.69384623E+01,  0.72967429E+01,  0.76628432E+01,  0.80371227E+01,  0.84199228E+01,  0.88116207E+01,  0.92126064E+01,  0.96232910E+01,  0.10044092E+02,  0.10475469E+02,  0.10917884E+02,  0.11371853E+02,  0.11837892E+02,  0.12316585E+02,  0.12808520E+02,  0.13314361E+02,  0.13834782E+02,  0.14370531E+02,  0.14922407E+02,  0.15491280E+02
 -0.78750000E+01,  0.48735703E+02,  0.50969837E+02,  0.53324486E+02,  0.55773521E+02,  0.58289200E+02,  0.60842148E+02,  0.63401501E+02,  0.65935143E+02,  0.68410103E+02,  0.70793015E+02,  0.73050751E+02,  0.75151047E+02,  0.77063187E+02,  0.78758690E+02,  0.80211929E+02,  0.81400749E+02,  0.82306923E+02,  0.82916573E+02,  0.83220459E+02,  0.83214142E+02,  0.82898033E+02,  0.82277298E+02,  0.81361641E+02,  0.80164886E+02,  0.78704514E+02,  0.77001007E+02,  0.75077187E+02,  0.72957420E+02,  0.70666962E+02,  0.68231186E+02,  0.65675018E+02,  0.63022438E+02,  0.60296108E+02,  0.57517075E+02,  0.54704678E+02,  0.51876488E+02,  0.49048325E+02,  0.46234371E+02,  0.43447277E+02,  0.40698318E+02,  0.37997555E+02,  0.35353958E+02,  0.32775562E+02,  0.30269556E+02,  0.27842392E+02,  0.25499844E+02,  0.23247061E+02,  0.21088579E+02,  0.19028345E+02,  0.17069704E+02,  0.15215384E+02,  0.13467491E+02,  0.11827468E+02,  0.10296098E+02,  0.88734703E+01,  0.75590081E+01,  0.63514466E+01,  0.52488623E+01,  0.42487020E+01,  0.33478372E+01,  0.25425975E+01,  0.18288543E+01,  0.12020880E+01,  0.65747005E+00,  0.18994626E+00, -0.20567714E+00, -0.53465199E+00, -0.80221039E+00, -0.10134929E+01, -0.11734887E+01, -0.12869822E+01, -0.13585112E+01, -0.13923367E+01, -0.13924223E+01, -0.13624215E+01, -0.13056735E+01, -0.12252049E+01, -0.11237413E+01, -0.10037150E+01, -0.86728537E+00, -0.71635193E+00, -0.55257732E+00, -0.37740374E+00, -0.19207406E+00,  0.23499203E-02,  0.20496912E+00,  0.41503009E+00,  0.63190883E+00,  0.85509658E+00,  0.10841858E+01,  0.13188580E+01,  0.15588737E+01,  0.18040615E+01,  0.20543089E+01,  0.23095579E+01,  0.25697930E+01,  0.28350401E+01,  0.31053588E+01,  0.33808393E+01,  0.36615977E+01,  0.39477725E+01,  0.42395239E+01,  0.45370293E+01,  0.48404837E+01,  0.51500959E+01,  0.54660897E+01,  0.57887020E+01,  0.61181817E+01,  0.64547935E+01,  0.67988062E+01,  0.71505170E+01,  0.75102186E+01,  0.78782330E+01,  0.82548847E+01,  0.86405230E+01,  0.90355139E+01,  0.94402399E+01,  0.98551035E+01,  0.10280531E+02,  0.10716977E+02,  0.11164927E+02,  0.11624881E+02,  0.12097392E+02,  0.12583047E+02,  0.13082468E+02,  0.13596322E+02,  0.14125346E+02,  0.14670312E+02,  0.15232073E+02
 -0.77500000E+01,  0.40896564E+02,  0.43066677E+02,  0.45319954E+02,  0.47633762E+02,  0.49984573E+02,  0.52348026E+02,  0.54699047E+02,  0.57012039E+02,  0.59261166E+02,  0.61420650E+02,  0.63465195E+02,  0.65370354E+02,  0.67113007E+02,  0.68671799E+02,  0.70027527E+02,  0.71163551E+02,  0.72066132E+02,  0.72724693E+02,  0.73131996E+02,  0.73284302E+02,  0.73181328E+02,  0.72826241E+02,  0.72225456E+02,  0.71388420E+02,  0.70327240E+02,  0.69056335E+02,  0.67591995E+02,  0.65951881E+02,  0.64154602E+02,  0.62219246E+02,  0.60164959E+02,  0.58010605E+02,  0.55774460E+02,  0.53473969E+02,  0.51125614E+02,  0.48744774E+02,  0.46345695E+02,  0.43941502E+02,  0.41544174E+02,  0.39164654E+02,  0.36812862E+02,  0.34497822E+02,  0.32227673E+02,  0.30009777E+02,  0.27850771E+02,  0.25756605E+02,  0.23732571E+02,  0.21783354E+02,  0.19913031E+02,  0.18125093E+02,  0.16422434E+02,  0.14807364E+02,  0.13281608E+02,  0.11846296E+02,  0.10501971E+02,  0.92486172E+01,  0.80856180E+01,  0.70118475E+01,  0.60256553E+01,  0.51248970E+01,  0.43070059E+01,  0.35690250E+01,  0.29076600E+01,  0.23193433E+01,  0.18002915E+01,  0.13465703E+01,  0.95414919E+00,  0.61896509E+00,  0.33697113E+00,  0.10418693E+00, -0.83258376E-01, -0.22909297E+00, -0.33687201E+00, -0.40995431E+00, -0.45149076E+00, -0.46440828E+00, -0.45141137E+00, -0.41497874E+00, -0.35736704E+00, -0.28061840E+00, -0.18656892E+00, -0.76861054E-01,  0.47047675E-01,  0.18386887E+00,  0.33247197E+00,  0.49187100E+00,  0.66121250E+00,  0.83976138E+00,  0.10268939E+01,  0.12220811E+01,  0.14248837E+01,  0.16349410E+01,  0.18519605E+01,  0.20757143E+01,  0.23060281E+01,  0.25427799E+01,  0.27858875E+01,  0.30353115E+01,  0.32910447E+01,  0.35531125E+01,  0.38215668E+01,  0.40964851E+01,  0.43779669E+01,  0.46661329E+01,  0.49611225E+01,  0.52630925E+01,  0.55722165E+01,  0.58886824E+01,  0.62126970E+01,  0.65444832E+01,  0.68842673E+01,  0.72323122E+01,  0.75888705E+01,  0.79542327E+01,  0.83287029E+01,  0.87125883E+01,  0.91062384E+01,  0.95100079E+01,  0.99242821E+01,  0.10349474E+02,  0.10786016E+02,  0.11234382E+02,  0.11695068E+02,  0.12168620E+02,  0.12655618E+02,  0.13156692E+02,  0.13672521E+02,  0.14203850E+02,  0.14751479E+02
 -0.76250000E+01,  0.33657284E+02,  0.35865093E+02,  0.38125237E+02,  0.40418297E+02,  0.42724335E+02,  0.45022961E+02,  0.47293442E+02,  0.49514858E+02,  0.51666286E+02,  0.53727055E+02,  0.55677010E+02,  0.57496819E+02,  0.59168266E+02,  0.60674599E+02,  0.62000786E+02,  0.63133820E+02,  0.64062943E+02,  0.64779846E+02,  0.65278809E+02,  0.65556763E+02,  0.65613350E+02,  0.65450821E+02,  0.65073975E+02,  0.64489937E+02,  0.63707973E+02,  0.62739193E+02,  0.61596245E+02,  0.60292984E+02,  0.58844154E+02,  0.57265053E+02,  0.55571217E+02,  0.53778168E+02,  0.51901157E+02,  0.49954998E+02,  0.47953892E+02,  0.45911316E+02,  0.43839981E+02,  0.41751766E+02,  0.39657726E+02,  0.37568069E+02,  0.35492226E+02,  0.33438839E+02,  0.31415810E+02,  0.29430357E+02,  0.27489023E+02,  0.25597721E+02,  0.23761744E+02,  0.21985823E+02,  0.20274101E+02,  0.18630161E+02,  0.17057049E+02,  0.15557245E+02,  0.14132716E+02,  0.12784885E+02,  0.11514656E+02,  0.10322406E+02,  0.92080517E+01,  0.81710072E+01,  0.72102489E+01,  0.63243361E+01,  0.55114417E+01,  0.47693987E+01,  0.40957403E+01,  0.34877477E+01,  0.29424961E+01,  0.24569032E+01,  0.20277774E+01,  0.16518641E+01,  0.13258878E+01,  0.10465928E+01,  0.81077713E+00,  0.61532289E+00,  0.45722497E+00,  0.33360901E+00,  0.24174966E+00,  0.17907965E+00,  0.14319958E+00,  0.13188259E+00,  0.14307064E+00,  0.17487848E+00,  0.22558397E+00,  0.29362628E+00,  0.37759563E+00,  0.47622699E+00,  0.58839059E+00,  0.71308267E+00,  0.84941673E+00,  0.99661398E+00,  0.11539954E+01,  0.13209711E+01,  0.14970355E+01,  0.16817560E+01,  0.18747687E+01,  0.20757720E+01,  0.22845178E+01,  0.25008094E+01,  0.27244942E+01,  0.29554603E+01,  0.31936316E+01,  0.34389658E+01,  0.36914506E+01,  0.39510996E+01,  0.42179523E+01,  0.44920702E+01,  0.47735357E+01,  0.50624514E+01,  0.53589377E+01,  0.56631308E+01,  0.59751916E+01,  0.62952852E+01,  0.66235986E+01,  0.69603386E+01,  0.73057256E+01,  0.76599946E+01,  0.80234032E+01,  0.83962250E+01,  0.87787476E+01,  0.91712933E+01,  0.95741940E+01,  0.99878101E+01,  0.10412529E+02,  0.10848776E+02,  0.11297000E+02,  0.11757675E+02,  0.12231343E+02,  0.12718567E+02,  0.13219966E+02,  0.13736221E+02,  0.14268064E+02
 -0.75000000E+01,  0.26095781E+02,  0.28401749E+02,  0.30728542E+02,  0.33059998E+02,  0.35379704E+02,  0.37671108E+02,  0.39917542E+02,  0.42102367E+02,  0.44209114E+02,  0.46221649E+02,  0.48124340E+02,  0.49902306E+02,  0.51541607E+02,  0.53029461E+02,  0.54354462E+02,  0.55506752E+02,  0.56478222E+02,  0.57262608E+02,  0.57855614E+02,  0.58254967E+02,  0.58460426E+02,  0.58473759E+02,  0.58298645E+02,  0.57940586E+02,  0.57406734E+02,  0.56705708E+02,  0.55847370E+02,  0.54842640E+02,  0.53703209E+02,  0.52441341E+02,  0.51069645E+02,  0.49600872E+02,  0.48047729E+02,  0.46422707E+02,  0.44737972E+02,  0.43005260E+02,  0.41235775E+02,  0.39440151E+02,  0.37628422E+02,  0.35809982E+02,  0.33993614E+02,  0.32187439E+02,  0.30399004E+02,  0.28635225E+02,  0.26902441E+02,  0.25206423E+02,  0.23552393E+02,  0.21945028E+02,  0.20388491E+02,  0.18886419E+02,  0.17441944E+02,  0.16057722E+02,  0.14735900E+02,  0.13478154E+02,  0.12285705E+02,  0.11159311E+02,  0.10099309E+02,  0.91056089E+01,  0.81777267E+01,  0.73148284E+01,  0.65157247E+01,  0.57789330E+01,  0.51026969E+01,  0.44850278E+01,  0.39237406E+01,  0.34164925E+01,  0.29608209E+01,  0.25541790E+01,  0.21939712E+01,  0.18775847E+01,  0.16024193E+01,  0.13659146E+01,  0.11655711E+01,  0.99897063E+00,  0.86379248E+00,  0.75782424E+00,  0.67897278E+00,  0.62526971E+00,  0.59487498E+00,  0.58607835E+00,  0.59729910E+00,  0.62708312E+00,  0.67409980E+00,  0.73713738E+00,  0.81509739E+00,  0.90698868E+00,  0.10119210E+01,  0.11290994E+01,  0.12578160E+01,  0.13974450E+01,  0.15474364E+01,  0.17073091E+01,  0.18766466E+01,  0.20550902E+01,  0.22423337E+01,  0.24381201E+01,  0.26422381E+01,  0.28545146E+01,  0.30748150E+01,  0.33030376E+01,  0.35391116E+01,  0.37829940E+01,  0.40346680E+01,  0.42941408E+01,  0.45614409E+01,  0.48366179E+01,  0.51197395E+01,  0.54109011E+01,  0.57101932E+01,  0.60177460E+01,  0.63337030E+01,  0.66582098E+01,  0.69914432E+01,  0.73335905E+01,  0.76848559E+01,  0.80454674E+01,  0.84156590E+01,  0.87957010E+01,  0.91858664E+01,  0.95864658E+01,  0.99978342E+01,  0.10420316E+02,  0.10854304E+02,  0.11300221E+02,  0.11758514E+02,  0.12229685E+02,  0.12714265E+02,  0.13212847E+02,  0.13726073E+02
 -0.73750000E+01,  0.18618578E+02,  0.21078438E+02,  0.23527901E+02,  0.25953959E+02,  0.28343575E+02,  0.30683708E+02,  0.32961369E+02,  0.35163689E+02,  0.37278027E+02,  0.39292068E+02,  0.41193993E+02,  0.42972565E+02,  0.44617359E+02,  0.46118847E+02,  0.47468578E+02,  0.48659313E+02,  0.49685131E+02,  0.50541553E+02,  0.51225574E+02,  0.51735760E+02,  0.52072197E+02,  0.52236538E+02,  0.52231895E+02,  0.52062798E+02,  0.51735069E+02,  0.51255699E+02,  0.50632694E+02,  0.49874928E+02,  0.48991951E+02,  0.47993858E+02,  0.46891098E+02,  0.45694313E+02,  0.44414223E+02,  0.43061474E+02,  0.41646553E+02,  0.40179668E+02,  0.38670677E+02,  0.37129063E+02,  0.35563850E+02,  0.33983593E+02,  0.32396351E+02,  0.30809683E+02,  0.29230640E+02,  0.27665770E+02,  0.26121105E+02,  0.24602203E+02,  0.23114122E+02,  0.21661430E+02,  0.20248238E+02,  0.18878191E+02,  0.17554472E+02,  0.16279821E+02,  0.15056549E+02,  0.13886522E+02,  0.12771213E+02,  0.11711680E+02,  0.10708586E+02,  0.97622509E+01,  0.88726263E+01,  0.80393400E+01,  0.72617278E+01,  0.65388427E+01,  0.58694944E+01,  0.52522755E+01,  0.46855903E+01,  0.41676908E+01,  0.36967008E+01,  0.32706492E+01,  0.28874972E+01,  0.25451658E+01,  0.22415602E+01,  0.19745924E+01,  0.17422012E+01,  0.15423683E+01,  0.13731359E+01,  0.12326176E+01,  0.11190071E+01,  0.10305868E+01,  0.96573430E+00,  0.92292249E+00,  0.90072364E+00,  0.89781028E+00,  0.91295177E+00,  0.94501388E+00,  0.99295527E+00,  0.10558242E+01,  0.11327543E+01,  0.12229604E+01,  0.13257337E+01,  0.14404376E+01,  0.15665025E+01,  0.17034218E+01,  0.18507466E+01,  0.20080824E+01,  0.21750841E+01,  0.23514531E+01,  0.25369320E+01,  0.27313039E+01,  0.29343870E+01,  0.31460319E+01,  0.33661206E+01,  0.35945623E+01,  0.38312924E+01,  0.40762706E+01,  0.43294773E+01,  0.45909162E+01,  0.48606095E+01,  0.51385989E+01,  0.54249330E+01,  0.57196970E+01,  0.60229774E+01,  0.63348870E+01,  0.66555386E+01,  0.69850798E+01,  0.73236580E+01,  0.76714444E+01,  0.80286360E+01,  0.83954220E+01,  0.87720375E+01,  0.91587219E+01,  0.95557423E+01,  0.99633856E+01,  0.10381956E+02,  0.10811806E+02,  0.11253292E+02,  0.11706830E+02,  0.12172850E+02,  0.12651839E+02,  0.13144330E+02
 -0.72500000E+01,  0.11280576E+02,  0.13935390E+02,  0.16547951E+02,  0.19108425E+02,  0.21607079E+02,  0.24034264E+02,  0.26380453E+02,  0.28636265E+02,  0.30792530E+02,  0.32840385E+02,  0.34771339E+02,  0.36577400E+02,  0.38251171E+02,  0.39785950E+02,  0.41175865E+02,  0.42415958E+02,  0.43502251E+02,  0.44431847E+02,  0.45203007E+02,  0.45815109E+02,  0.46268742E+02,  0.46565639E+02,  0.46708691E+02,  0.46701851E+02,  0.46550079E+02,  0.46259274E+02,  0.45836143E+02,  0.45288086E+02,  0.44623100E+02,  0.43849644E+02,  0.42976513E+02,  0.42012726E+02,  0.40967419E+02,  0.39849747E+02,  0.38668781E+02,  0.37433449E+02,  0.36152439E+02,  0.34834175E+02,  0.33486763E+02,  0.32117931E+02,  0.30735058E+02,  0.29345095E+02,  0.27954588E+02,  0.26569658E+02,  0.25196005E+02,  0.23838898E+02,  0.22503185E+02,  0.21193296E+02,  0.19913233E+02,  0.18666595E+02,  0.17456573E+02,  0.16285961E+02,  0.15157148E+02,  0.14072169E+02,  0.13032666E+02,  0.12039928E+02,  0.11094911E+02,  0.10198227E+02,  0.93501902E+01,  0.85508146E+01,  0.77998438E+01,  0.70967741E+01,  0.64408760E+01,  0.58312149E+01,  0.52666841E+01,  0.47460194E+01,  0.42678337E+01,  0.38306351E+01,  0.34328530E+01,  0.30728595E+01,  0.27489917E+01,  0.24595680E+01,  0.22029092E+01,  0.19773531E+01,  0.17812661E+01,  0.16130567E+01,  0.14711863E+01,  0.13541740E+01,  0.12606063E+01,  0.11891383E+01,  0.11384999E+01,  0.11074957E+01,  0.10950061E+01,  0.10999877E+01,  0.11214716E+01,  0.11585621E+01,  0.12104340E+01,  0.12763302E+01,  0.13555590E+01,  0.14474912E+01,  0.15515547E+01,  0.16672337E+01,  0.17940646E+01,  0.19316318E+01,  0.20795650E+01,  0.22375381E+01,  0.24052613E+01,  0.25824835E+01,  0.27689869E+01,  0.29645846E+01,  0.31691198E+01,  0.33824618E+01,  0.36045051E+01,  0.38351674E+01,  0.40743890E+01,  0.43221297E+01,  0.45783677E+01,  0.48430963E+01,  0.51163411E+01,  0.53981209E+01,  0.56884770E+01,  0.59874749E+01,  0.62951951E+01,  0.66117182E+01,  0.69371419E+01,  0.72715936E+01,  0.76151991E+01,  0.79681020E+01,  0.83304663E+01,  0.87024660E+01,  0.90842896E+01,  0.94761591E+01,  0.98783016E+01,  0.10290957E+02,  0.10714416E+02,  0.11148966E+02,  0.11594941E+02,  0.12052696E+02,  0.12522629E+02
 -0.71250000E+01,  0.42367172E+01,  0.71151843E+01,  0.99187670E+01,  0.12640926E+02,  0.15275253E+02,  0.17815451E+02,  0.20255320E+02,  0.22588770E+02,  0.24809858E+02,  0.26912865E+02,  0.28892307E+02,  0.30743074E+02,  0.32460449E+02,  0.34040241E+02,  0.35478832E+02,  0.36773270E+02,  0.37921333E+02,  0.38921585E+02,  0.39773407E+02,  0.40477066E+02,  0.41033699E+02,  0.41445293E+02,  0.41714729E+02,  0.41845684E+02,  0.41842625E+02,  0.41710720E+02,  0.41455795E+02,  0.41084236E+02,  0.40602898E+02,  0.40019035E+02,  0.39340210E+02,  0.38574188E+02,  0.37728863E+02,  0.36812191E+02,  0.35832088E+02,  0.34796398E+02,  0.33712818E+02,  0.32588856E+02,  0.31431765E+02,  0.30248549E+02,  0.29045900E+02,  0.27830196E+02,  0.26607481E+02,  0.25383442E+02,  0.24163416E+02,  0.22952375E+02,  0.21754917E+02,  0.20575291E+02,  0.19417362E+02,  0.18284643E+02,  0.17180283E+02,  0.16107088E+02,  0.15067507E+02,  0.14063647E+02,  0.13097298E+02,  0.12169922E+02,  0.11282673E+02,  0.10436413E+02,  0.96317272E+01,  0.88689375E+01,  0.81481152E+01,  0.74691105E+01,  0.68315611E+01,  0.62349195E+01,  0.56784687E+01,  0.51613460E+01,  0.46825619E+01,  0.42410221E+01,  0.38355432E+01,  0.34648762E+01,  0.31277223E+01,  0.28227482E+01,  0.25486042E+01,  0.23039362E+01,  0.20873981E+01,  0.18976637E+01,  0.17334346E+01,  0.15934507E+01,  0.14764923E+01,  0.13813915E+01,  0.13070306E+01,  0.12523474E+01,  0.12163379E+01,  0.11980559E+01,  0.11966137E+01,  0.12111820E+01,  0.12409889E+01,  0.12853183E+01,  0.13435082E+01,  0.14149499E+01,  0.14990830E+01,  0.15953972E+01,  0.17034256E+01,  0.18227454E+01,  0.19529734E+01,  0.20937648E+01,  0.22448118E+01,  0.24058371E+01,  0.25765970E+01,  0.27568769E+01,  0.29464884E+01,  0.31452680E+01,  0.33530772E+01,  0.35697994E+01,  0.37953360E+01,  0.40296106E+01,  0.42725616E+01,  0.45241480E+01,  0.47843385E+01,  0.50531244E+01,  0.53305101E+01,  0.56165004E+01,  0.59111238E+01,  0.62144241E+01,  0.65264525E+01,  0.68472652E+01,  0.71769357E+01,  0.75155525E+01,  0.78632121E+01,  0.82200146E+01,  0.85860863E+01,  0.89615488E+01,  0.93465481E+01,  0.97412481E+01,  0.10145808E+02,  0.10560423E+02,  0.10985297E+02,  0.11420644E+02,  0.11866716E+02
 -0.70000000E+01, -0.23783195E+01,  0.73865217E+00,  0.37473466E+01,  0.66447306E+01,  0.94278603E+01,  0.12093805E+02,  0.14639640E+02,  0.17062460E+02,  0.19359390E+02,  0.21527597E+02,  0.23564413E+02,  0.25467304E+02,  0.27234018E+02,  0.28862583E+02,  0.30351416E+02,  0.31699373E+02,  0.32905796E+02,  0.33970592E+02,  0.34894230E+02,  0.35677807E+02,  0.36323040E+02,  0.36832294E+02,  0.37208569E+02,  0.37455452E+02,  0.37577137E+02,  0.37578350E+02,  0.37464314E+02,  0.37240685E+02,  0.36913521E+02,  0.36489166E+02,  0.35974247E+02,  0.35375549E+02,  0.34700005E+02,  0.33954590E+02,  0.33146297E+02,  0.32282063E+02,  0.31368734E+02,  0.30413015E+02,  0.29421436E+02,  0.28400320E+02,  0.27355757E+02,  0.26293581E+02,  0.25219337E+02,  0.24138313E+02,  0.23055460E+02,  0.21975449E+02,  0.20902618E+02,  0.19841009E+02,  0.18794327E+02,  0.17765970E+02,  0.16759024E+02,  0.15776248E+02,  0.14820111E+02,  0.13892771E+02,  0.12996096E+02,  0.12131673E+02,  0.11300808E+02,  0.10504543E+02,  0.97436781E+01,  0.90187683E+01,  0.83301468E+01,  0.76779413E+01,  0.70620861E+01,  0.64823413E+01,  0.59383092E+01,  0.54294515E+01,  0.49551053E+01,  0.45145016E+01,  0.41067824E+01,  0.37310135E+01,  0.33862028E+01,  0.30713139E+01,  0.27852793E+01,  0.25270107E+01,  0.22954144E+01,  0.20893981E+01,  0.19078799E+01,  0.17497971E+01,  0.16141130E+01,  0.14998205E+01,  0.14059488E+01,  0.13315650E+01,  0.12757789E+01,  0.12377429E+01,  0.12166541E+01,  0.12117549E+01,  0.12223334E+01,  0.12477224E+01,  0.12872992E+01,  0.13404832E+01,  0.14067379E+01,  0.14855646E+01,  0.15765061E+01,  0.16791403E+01,  0.17930825E+01,  0.19179780E+01,  0.20535078E+01,  0.21993799E+01,  0.23553329E+01,  0.25211294E+01,  0.26965573E+01,  0.28814292E+01,  0.30755775E+01,  0.32788556E+01,  0.34911356E+01,  0.37123065E+01,  0.39422777E+01,  0.41809616E+01,  0.44283013E+01,  0.46842360E+01,  0.49487376E+01,  0.52217679E+01,  0.55033116E+01,  0.57933531E+01,  0.60919075E+01,  0.63989706E+01,  0.67145605E+01,  0.70387049E+01,  0.73714280E+01,  0.77127733E+01,  0.80627737E+01,  0.84214840E+01,  0.87889576E+01,  0.91652489E+01,  0.95504236E+01,  0.99445467E+01,  0.10347699E+02,  0.10759960E+02,  0.11181409E+02
